tweet_id,favorited,favorite_count,retweeted,retweet_count,retweeted_status
829861396166877184,False,12331,False,1969,
829501995190984704,False,32039,False,10703,
829449946868879360,False,10547,False,2044,
829141528400556032,False,24621,False,7434,
829011960981237760,False,53582,False,16465,
828801551087042563,False,0,False,3451,"{'created_at': 'Sat Dec 17 22:43:27 +0000 2016', 'id': 810254108431155201, 'id_str': '810254108431155201', 'full_text': 'This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb', 'truncated': False, 'display_text_range': [0, 118], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 810254102546489344, 'id_str': '810254102546489344', 'indices': [119, 142], 'media_url': 'http://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg', 'url': 'https://t.co/DrsrQkEfnb', 'display_url': 'pic.twitter.com/DrsrQkEfnb', 'expanded_url': 'https://twitter.com/dog_rates/status/810254108431155201/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1528, 'h': 1939, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 536, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 946, 'h': 1200, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 810254102546489344, 'id_str': '810254102546489344', 'indices': [119, 142], 'media_url': 'http://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg', 'url': 'https://t.co/DrsrQkEfnb', 'display_url': 'pic.twitter.com/DrsrQkEfnb', 'expanded_url': 'https://twitter.com/dog_rates/status/810254108431155201/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1528, 'h': 1939, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 536, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 946, 'h': 1200, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs®', 'screen_name': 'dog_rates', 'location': '「 DM YOUR DOGS 」', 'description': 'Your Only Source For Professional Dog Ratings Instagram and Facebook ➪ WeRateDogs partnerships@weratedogs.com ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8776178, 'friends_count': 15, 'listed_count': 5881, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 146029, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 12143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1586206146', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3451, 'favorite_count': 15017, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}"
828770345708580865,False,25818,False,5929,
828708714936930305,False,36847,False,11298,
828650029636317184,False,9602,False,1364,
828409743546925057,False,6409,False,1176,
828408677031882754,False,7742,False,1305,
828381636999917570,False,12702,False,2235,
828376505180889089,False,7450,False,1082,
828372645993398273,False,12669,False,2973,
828361771580813312,False,2215,False,173,
828046555563323392,False,11872,False,2906,
828011680017821696,False,10449,False,2169,
827933404142436356,False,20307,False,5310,
827653905312006145,False,15658,False,3051,
827600520311402496,False,7516,False,954,
827324948884643840,False,16028,False,3095,
827199976799354881,False,10690,False,2248,
826958653328592898,False,21807,False,5071,
826848821049180160,False,36761,False,10302,
826615380357632002,False,0,False,4034,"{'created_at': 'Sat Dec 17 00:38:52 +0000 2016', 'id': 809920764300447744, 'id_str': '809920764300447744', 'full_text': 'Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo', 'truncated': False, 'display_text_range': [0, 116], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 809920757623115780, 'id_str': '809920757623115780', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg', 'url': 'https://t.co/HIraYS1Bzo', 'display_url': 'pic.twitter.com/HIraYS1Bzo', 'expanded_url': 'https://twitter.com/dog_rates/status/809920764300447744/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 491, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 867, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1149, 'h': 1590, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 809920757623115780, 'id_str': '809920757623115780', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg', 'url': 'https://t.co/HIraYS1Bzo', 'display_url': 'pic.twitter.com/HIraYS1Bzo', 'expanded_url': 'https://twitter.com/dog_rates/status/809920764300447744/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 491, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 867, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1149, 'h': 1590, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs®', 'screen_name': 'dog_rates', 'location': '「 DM YOUR DOGS 」', 'description': 'Your Only Source For Professional Dog Ratings Instagram and Facebook ➪ WeRateDogs partnerships@weratedogs.com ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8776178, 'friends_count': 15, 'listed_count': 5881, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 146029, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 12143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1586206146', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4034, 'favorite_count': 15854, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}"
826598799820865537,False,5169,False,256,
826598365270007810,False,10150,False,2372,
826476773533745153,False,18621,False,4247,
826240494070030336,False,13444,False,2641,
826204788643753985,False,4926,False,936,
826115272272650244,False,15835,False,3176,
825876512159186944,False,10592,False,1898,
825829644528148480,False,12868,False,2521,
825535076884762624,False,57442,False,17752,
825147591692263424,False,18527,False,4598,
825120256414846976,False,0,False,1279,"{'created_at': 'Fri Jan 27 17:04:02 +0000 2017', 'id': 825026590719483904, 'id_str': '825026590719483904', 'full_text': ""Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance\n\nhttps://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc"", 'truncated': False, 'display_text_range': [0, 140], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/koHvVQp9bL', 'expanded_url': 'https://www.gofundme.com/my-puppys-double-cataract-surgery', 'display_url': 'gofundme.com/my-puppys-doub…', 'indices': [117, 140]}], 'media': [{'id': 825026580980314112, 'id_str': '825026580980314112', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg', 'url': 'https://t.co/IhW0JKf7kc', 'display_url': 'pic.twitter.com/IhW0JKf7kc', 'expanded_url': 'https://twitter.com/dog_rates/status/825026590719483904/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 400, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 1698, 'resize': 'fit'}, 'medium': {'w': 707, 'h': 1200, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 825026580980314112, 'id_str': '825026580980314112', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg', 'url': 'https://t.co/IhW0JKf7kc', 'display_url': 'pic.twitter.com/IhW0JKf7kc', 'expanded_url': 'https://twitter.com/dog_rates/status/825026590719483904/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 400, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 1698, 'resize': 'fit'}, 'medium': {'w': 707, 'h': 1200, 'resize': 'fit'}}}, {'id': 825026580984524800, 'id_str': '825026580984524800', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg', 'url': 'https://t.co/IhW0JKf7kc', 'display_url': 'pic.twitter.com/IhW0JKf7kc', 'expanded_url': 'https://twitter.com/dog_rates/status/825026590719483904/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 533, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 800, 'h': 533, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs®', 'screen_name': 'dog_rates', 'location': '「 DM YOUR DOGS 」', 'description': 'Your Only Source For Professional Dog Ratings Instagram and Facebook ➪ WeRateDogs partnerships@weratedogs.com ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8776178, 'friends_count': 15, 'listed_count': 5881, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 146029, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 12143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1586206146', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1279, 'favorite_count': 6381, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}"
825026590719483904,False,6381,False,1279,
824796380199809024,False,0,False,5569,"{'created_at': 'Sun Nov 06 01:33:58 +0000 2016', 'id': 795076730285391872, 'id_str': '795076730285391872', 'full_text': 'This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E', 'truncated': False, 'display_text_range': [0, 78], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 795076720525279233, 'id_str': '795076720525279233', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg', 'url': 'https://t.co/ivPWhspN3E', 'display_url': 'pic.twitter.com/ivPWhspN3E', 'expanded_url': 'https://twitter.com/dog_rates/status/795076730285391872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 405, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 405, 'h': 720, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 795076720525279233, 'id_str': '795076720525279233', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg', 'url': 'https://t.co/ivPWhspN3E', 'display_url': 'pic.twitter.com/ivPWhspN3E', 'expanded_url': 'https://twitter.com/dog_rates/status/795076730285391872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 405, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 405, 'h': 720, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}, {'id': 795076720550408192, 'id_str': '795076720550408192', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg', 'url': 'https://t.co/ivPWhspN3E', 'display_url': 'pic.twitter.com/ivPWhspN3E', 'expanded_url': 'https://twitter.com/dog_rates/status/795076730285391872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 480, 'resize': 'fit'}, 'large': {'w': 720, 'h': 480, 'resize': 'fit'}}}, {'id': 795076720525266944, 'id_str': '795076720525266944', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CwiuEJgXUAAsyV_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CwiuEJgXUAAsyV_.jpg', 'url': 'https://t.co/ivPWhspN3E', 'display_url': 'pic.twitter.com/ivPWhspN3E', 'expanded_url': 'https://twitter.com/dog_rates/status/795076730285391872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 651, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 689, 'h': 720, 'resize': 'fit'}, 'large': {'w': 689, 'h': 720, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs®', 'screen_name': 'dog_rates', 'location': '「 DM YOUR DOGS 」', 'description': 'Your Only Source For Professional Dog Ratings Instagram and Facebook ➪ WeRateDogs partnerships@weratedogs.com ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8776178, 'friends_count': 15, 'listed_count': 5881, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 146029, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 12143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1586206146', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5569, 'favorite_count': 16565, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}"
824775126675836928,False,15125,False,3570,
824663926340194305,False,10220,False,1768,
824325613288833024,False,11968,False,10661,
824297048279236611,False,15250,False,3920,
824025158776213504,False,4879,False,605,
823939628516474880,False,10750,False,2748,
823719002937630720,False,0,False,11367,"{'created_at': 'Thu Oct 06 15:49:14 +0000 2016', 'id': 784057939640352768, 'id_str': '784057939640352768', 'full_text': ""This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC"", 'truncated': False, 'display_text_range': [0, 108], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/T7Jr4Gw4sC', 'expanded_url': 'https://vine.co/v/5gKxeUpuKEr', 'display_url': 'vine.co/v/5gKxeUpuKEr', 'indices': [85, 108]}]}, 'source': '<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs®', 'screen_name': 'dog_rates', 'location': '「 DM YOUR DOGS 」', 'description': 'Your Only Source For Professional Dog Ratings Instagram and Facebook ➪ WeRateDogs partnerships@weratedogs.com ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8776178, 'friends_count': 15, 'listed_count': 5881, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 146029, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 12143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1586206146', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 11367, 'favorite_count': 30338, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}"
823699002998870016,False,14170,False,2553,
823581115634085888,False,13198,False,2663,
823333489516937216,False,706,False,25,
823322678127919110,False,15934,False,4090,
823269594223824897,False,0,False,10045,"{'created_at': 'Fri Jan 20 00:50:15 +0000 2017', 'id': 822244816520155136, 'id_str': '822244816520155136', 'full_text': ""We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5"", 'truncated': False, 'display_text_range': [0, 95], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 822244810299936769, 'id_str': '822244810299936769', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg', 'url': 'https://t.co/rLi83ZyCL5', 'display_url': 'pic.twitter.com/rLi83ZyCL5', 'expanded_url': 'https://twitter.com/dog_rates/status/822244816520155136/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 822244810299936769, 'id_str': '822244810299936769', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg', 'url': 'https://t.co/rLi83ZyCL5', 'display_url': 'pic.twitter.com/rLi83ZyCL5', 'expanded_url': 'https://twitter.com/dog_rates/status/822244816520155136/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs®', 'screen_name': 'dog_rates', 'location': '「 DM YOUR DOGS 」', 'description': 'Your Only Source For Professional Dog Ratings Instagram and Facebook ➪ WeRateDogs partnerships@weratedogs.com ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8776178, 'friends_count': 15, 'listed_count': 5881, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 146029, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 12143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1218319284557905920/ntuD-LOA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1586206146', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 10045, 'favorite_count': 35441, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}"
822975315408461824,False,17532,False,3503,
822872901745569793,False,133305,False,43954,
822859134160621569,False,13460,False,2321,
